ID	String 1	label
2669	It is not up to me to make a decision	0
82	never lie to an x ray technician they can see right through you	1
805	you decide what kind of light bulbs to buy by a process of illumination	1
2803	The group has been critical of nuclear power in space	0
2094	luggage made of snakeskin is ex hiss baggage	1
1878	a fish became a waiter and he liked people to tip the scales	1
141	what s the best way to serve a stack of puncakes syruptitiously	1
2000	computers at breakfast food companies use serial i o	1
2350	stealing santa s bag of toys on christmas eve would be absolute sacrilege	1
1318	the stern pirate captain s policy of forcing the worst members of his crew to walk the plank went swimmingly	1
1058	what is the name of the immortal adolescent constantine	1
4158	Where to go in New York to hear island music	0
3025	The drug plane had dumped its load at the airport	0
515	when the wino suspected his muscatel was watered down he needed more proof	1
1199	i fired the floor refinishers they simply could not hold their lacquer	1
2169	the element didn t want to get bonded to its partner the reason was because it would have to pay compound interest	1
2310	the editor really took a lot out of my manuscript he cut a great dele	1
3546	wait a couple years my hair grows about 6 in a year	0
4498	When a proud man hears another praised he feels himself injured	0
3819	We can Some of my family members eat bones all the time It s funny	0
2254	the nuclear scientist s career blossomed when she began work on the quantum properties of geranium	1
838	to golf at your favorite course may require a long drive	1
1739	the recent windstorm through the trees was an absolute debarkle	1
1194	if your doctor is a quack you have every right to duck him on the bill	1
232	the weigh in at the sumo wrestling tournament was a large scale effort	1
4241	A courageous foe is better than a cowardly friend	0
3914	If you know the town he she died in check the local newspapers archives via Internet or call the newspaper s library They will often look it up for free	0
1355	the compensation received by the italian chef was a pretty penne	1
1462	he was the most dishonest and cleverest card shark in the city the police said he will be dealt with	1
2183	my foul language has become routine it is par for the cuss	1
1818	i bought a metronome for 20 bucks you can t beat that price	1
1424	i thought i was investing in sea going vessels when i bought those chinese junk bonds	1
3681	You study study study get a good night s sleep and then have a good breakfast	0
820	when the bottom of a cargo ship got a hole it had one hull of a problem	1
886	the duke and the count had a fight the duke was down for the count	1
393	the environmentalist rode his bike 20 miles in the morning and 20 more in the evening he loved recycling	1
2584	When we eat it s a lot and the best	0
1780	people who hate the marines are rotten to the corps	1
2694	They soon pool their differences to save themselves and solve the crime	0
3172	We think that stars drift toward the center he said	0
476	does a shepherd get a staff discount or is he just a crook	1
4523	The greater the truth the greater the libel	0
456	i didn t have the faintest idea as to why i passed out	1
108	i refuse to work with compost it s degrading	1
3286	You are talking to one who would as much as possible rely on market forces Bush replied	0
762	if you russia round and ukraine your neck don t crimea river	1
4755	A man cannot carry all his kin on his back	0
2198	in laws are merger acquisitions	1
789	a successful diet is the triumph of mind over platter	1
3979	You should smile a lot tell different jokes say how she is beautiful	0
2319	officer jones takes his yearly bath every june he is a characteristic example of a dirty cop	1
11	the one who invented the door knocker got a no bell prize	1
1138	sailing it s a sport that just doesn t float my boat	1
2840	All these years I had been hoping to meet one of those men she said	0
1278	a cannonball is a party for artillerymen	1
4500	Who goes a beast to Rome a beast returns	0
672	when crazy glue was invented lots of people became attached to it	1
1944	the brightest day of the week is sun day	1
1905	the white house has many power drills	1
2025	a certain ship s captain was deep and unfathomable	1
3104	But perhaps even more important taxes on that debt will be much higher this year than last	0
2808	We re just lucky in this situation that no one was killed	0
2507	And you can t do it from the top of a hill with field glasses	0
700	the middle east does not need any psychiatrists because there are nomad people	1
4526	The nearer the bone the sweeter the meat	0
669	when i suffered a groin injury i became quite testy	1
